type	x	y	z	density
t = 0
1	2	7	6	0.000000
1	2	7	7	-0.024425
1	3	0	0	0.869480
1	3	0	1	0.401050
1	3	0	2	0.660611
1	3	0	3	0.072701
1	3	0	4	-0.117704
1	3	0	5	-0.164310
1	3	0	6	0.100962
1	3	0	7	0.423891
1	3	1	0	0.694042
1	3	1	1	0.223423
1	3	1	2	0.683579
1	3	1	3	0.029418
1	3	1	4	0.578535
1	3	1	5	-0.217500
1	3	1	6	1.229639
1	3	1	7	0.247576
1	3	2	0	0.388381
1	3	2	1	0.018382
1	3	2	2	0.950226
1	3	2	3	1.696645
1	3	2	4	0.548832
1	3	2	5	-0.022530
1	3	2	6	0.039659
1	3	2	7	-0.050095
1	3	3	0	0.033436
1	3	3	1	-0.092216
1	3	3	2	0.367948
1	3	3	3	0.605435
1	3	3	4	0.083523
1	3	3	5	-0.031276
1	3	3	6	0.000715
1	3	3	7	0.058967
1	3	4	0	0.179773
1	3	4	1	1.935346
1	3	4	2	0.632462
1	3	4	3	1.307422
1	3	4	4	1.310975
1	3	4	5	2.118542
1	3	4	6	0.506124
1	3	4	7	0.548277
1	3	5	0	4.557363
1	3	5	1	2.317018
1	3	5	2	2.534245
1	3	5	3	3.832568
1	3	5	4	5.654440
1	3	5	5	4.310721
1	3	5	6	4.372156
1	3	5	7	4.364129
1	3	6	0	0.134029
1	3	6	1	0.531742
1	3	6	2	-0.002026
1	3	6	3	0.096403
1	3	6	4	0.690418
1	3	6	5	0.324063
1	3	6	6	0.020224
1	3	6	7	0.027881
1	3	7	0	1.220734
1	3	7	1	0.500697
1	3	7	2	1.908743
1	3	7	3	0.070953
1	3	7	4	0.050835
1	3	7	5	0.021090
1	3	7	6	-0.062001
1	3	7	7	0.143187
1	4	0	0	0.240328
1	4	0	1	0.202219
1	4	0	2	0.351924
1	4	0	3	0.449699
1	4	0	4	0.312950
1	4	0	5	0.412472
1	4	0	6	0.373699
1	4	0	7	0.784932
1	4	1	0	0.485145
1	4	1	1	0.549797
1	4	1	2	1.074456
1	4	1	3	0.838067
1	4	1	4	0.751411
1	4	1	5	0.014404
1	4	1	6	0.338279
1	4	1	7	0.534162
1	4	2	0	0.305829
1	4	2	1	-0.096225
1	4	2	2	1.425766
1	4	2	3	0.877651
1	4	2	4	0.247552
1	4	2	5	-0.045812
1	4	2	6	-0.060446
1	4	2	7	0.148999
1	4	3	0	1.742714
1	4	3	1	1.121479
1	4	3	2	0.346155
1	4	3	3	0.434723
1	4	3	4	1.683800
1	4	3	5	0.199699
1	4	3	6	0.294624
1	4	3	7	0.490876
1	4	4	0	0.010409
1	4	4	1	0.150012
1	4	4	2	0.882506
1	4	4	3	0.280554
1	4	4	4	0.541168
1	4	4	5	0.361035
1	4	4	6	0.282018
1	4	4	7	0.795352
1	4	5	0	1.160176
1	4	5	1	2.031479
1	4	5	2	0.848454
1	4	5	3	0.407652
1	4	5	4	1.944425
1	4	5	5	1.696861
1	4	5	6	0.565939
1	4	5	7	1.239168
1	4	6	0	4.555689
1	4	6	1	1.084606
1	4	6	2	6.247236
1	4	6	3	4.291576
1	4	6	4	2.936445
1	4	6	5	2.492260
1	4	6	6	3.093204
1	4	6	7	0.684705
1	4	7	0	0.775055
1	4	7	1	0.346682
1	4	7	2	1.467919
1	4	7	3	0.594953
1	4	7	4	-0.068794
1	4	7	5	0.582481
1	4	7	6	0.330427
1	4	7	7	1.287144
1	5	0	0	0.324266
1	5	0	1	0.569970
1	5	0	2	-0.136650
1	5	0	3	0.128110
1	5	0	4	0.503446
1	5	0	5	-0.332517
1	5	0	6	-0.273396
1	5	0	7	0.145504
1	5	1	0	0.468494
1	5	1	1	0.308539
1	5	1	2	1.345391
1	5	1	3	0.274946
1	5	1	4	0.631106
1	5	1	5	0.372359
1	5	1	6	0.509221
1	5	1	7	0.540821
1	5	2	0	0.947622
1	5	2	1	0.352773
1	5	2	2	0.939586
1	5	2	3	0.805021
1	5	2	4	0.002641
1	5	2	5	-0.042025
1	5	2	6	-0.079114
1	5	2	7	1.811928
1	5	3	0	0.431595
1	5	3	1	0.768287
1	5	3	2	1.270660
1	5	3	3	-0.066672
1	5	3	4	0.925767
1	5	3	5	0.153780
1	5	3	6	0.632179
1	5	3	7	1.193155
1	5	4	0	1.572131
1	5	4	1	0.899451
1	5	4	2	0.581780
1	5	4	3	1.824941
1	5	4	4	0.740679
1	5	4	5	0.282074
1	5	4	6	1.023023
1	5	4	7	1.072606
1	5	5	0	0.343172
1	5	5	1	-0.100794
1	5	5	2	0.621722
1	5	5	3	0.442959
1	5	5	4	0.222179
1	5	5	5	0.315895
1	5	5	6	0.388392
1	5	5	7	0.566348
1	5	6	0	1.118152
1	5	6	1	0.925376
1	5	6	2	2.040834
1	5	6	3	2.283781
1	5	6	4	1.645524
1	5	6	5	1.457102
1	5	6	6	2.460090
1	5	6	7	0.521049
1	5	7	0	0.686660
1	5	7	1	0.381093
1	5	7	2	0.178533
1	5	7	3	3.969516
1	5	7	4	4.160208
1	5	7	5	3.013485
1	5	7	6	4.217224
1	5	7	7	2.720813
1	6	0	0	0.324322
1	6	0	1	0.123360
1	6	0	2	1.057892
1	6	0	3	1.470927
1	6	0	4	1.965329
1	6	0	5	5.500074
1	6	0	6	4.117316
1	6	0	7	2.226137
1	6	1	0	-0.025618
1	6	1	1	-0.065325
1	6	1	2	-0.046144
1	6	1	3	0.499429
1	6	1	4	0.192468
1	6	1	5	0.170733
1	6	1	6	-0.091893
1	6	1	7	0.167134
1	6	2	0	1.102009
1	6	2	1	0.113317
1	6	2	2	0.365012
1	6	2	3	0.903640
1	6	2	4	0.216698
1	6	2	5	0.023276
1	6	2	6	0.005359
1	6	2	7	0.021524
1	6	3	0	0.792215
1	6	3	1	0.723631
1	6	3	2	0.350236
1	6	3	3	0.459987
1	6	3	4	1.155451
1	6	3	5	0.011909
1	6	3	6	-0.110797
1	6	3	7	-0.254195
1	6	4	0	0.180888
1	6	4	1	1.600818
1	6	4	2	0.252314
1	6	4	3	0.839747
1	6	4	4	0.617502
1	6	4	5	0.012187
1	6	4	6	0.462018
1	6	4	7	0.761571
1	6	5	0	-0.016936
1	6	5	1	0.090438
1	6	5	2	1.123737
1	6	5	3	0.933052
1	6	5	4	0.446821
1	6	5	5	0.117768
1	6	5	6	0.131309
1	6	5	7	0.091678
1	6	6	0	-0.001598
1	6	6	1	-0.016998
1	6	6	2	0.310539
1	6	6	3	0.653222
1	6	6	4	0.215627
1	6	6	5	0.292603
1	6	6	6	0.346100
1	6	6	7	0.213490
1	6	7	0	0.414285
1	6	7	1	-0.001349
1	6	7	2	0.061320
1	6	7	3	1.991957
1	6	7	4	0.905674
1	6	7	5	1.605312
1	6	7	6	0.745794
1	6	7	7	0.386545
1	7	0	0	0.288090
1	7	0	1	0.011918
1	7	0	2	0.380987
1	7	0	3	0.735312
1	7	0	4	0.568338
1	7	0	5	1.570559
1	7	0	6	1.957191
1	7	0	7	0.091274
1	7	1	0	-0.010780
1	7	1	1	0.174075
1	7	1	2	0.052368
1	7	1	3	-0.001471
1	7	1	4	-0.102087
1	7	1	5	0.072070
1	7	1	6	1.035941
1	7	1	7	1.545053
1	7	2	0	0.000091
1	7	2	1	0.155713
1	7	2	2	0.080134
1	7	2	3	0.003954
1	7	2	4	-0.000303
1	7	2	5	0.002759
1	7	2	6	-0.008107
1	7	2	7	0.037594
1	7	3	0	-0.001386
1	7	3	1	0.183741
1	7	3	2	0.274689
1	7	3	3	0.115550
1	7	3	4	0.109397
1	7	3	5	-0.000011
1	7	3	6	0.000000
1	7	3	7	-0.010591
1	7	4	0	0.064671
1	7	4	1	-0.034222
1	7	4	2	0.532492
1	7	4	3	1.749337
1	7	4	4	1.144969
1	7	4	5	-0.000011
1	7	4	6	0.000000
1	7	4	7	0.012433
1	7	5	0	-0.000047
1	7	5	1	0.002052
1	7	5	2	0.029248
1	7	5	3	0.602067
1	7	5	4	0.420226
1	7	5	5	0.068511
1	7	5	6	-0.077619
1	7	5	7	-0.037778
1	7	6	0	0.000000
1	7	6	1	-0.000392
1	7	6	2	0.213010
1	7	6	3	1.040355
1	7	6	4	1.093871
1	7	6	5	0.123858
1	7	6	6	0.587975
1	7	6	7	0.451883
1	7	7	0	-0.004145
1	7	7	1	0.005244
1	7	7	2	-0.245545
1	7	7	3	0.276315
1	7	7	4	0.714869
1	7	7	5	0.309329
1	7	7	6	-0.014049
1	7	7	7	0.195602
t = 430000
0	0	0	0	0.180277
0	0	0	1	0.545043
0	0	0	2	0.709892
0	0	0	3	-0.005136
0	0	0	4	0.005948
0	0	0	5	-0.151846
0	0	0	6	0.007701
0	0	0	7	0.560247
0	0	1	0	-0.068381
0	0	1	1	0.627494
0	0	1	2	0.126990
0	0	1	3	0.363112
0	0	1	4	-0.204294
0	0	1	5	0.017157
0	0	1	6	-0.067752
0	0	1	7	-0.072445
0	0	2	0	0.131392
0	0	2	1	0.408699
0	0	2	2	0.435365
0	0	2	3	0.477151
0	0	2	4	0.663546
0	0	2	5	-0.001689
0	0	2	6	-0.125581
0	0	2	7	0.420122
0	0	3	0	0.080767
0	0	3	1	0.911917
0	0	3	2	0.152188
0	0	3	3	0.078247
0	0	3	4	0.083346
0	0	3	5	0.345951
0	0	3	6	-0.237350
0	0	3	7	0.279793
0	0	4	0	0.313336
0	0	4	1	0.546417
0	0	4	2	0.214959
0	0	4	3	0.154460
0	0	4	4	-0.059731
0	0	4	5	0.816721
0	0	4	6	-0.044159
0	0	4	7	1.275279
0	0	5	0	0.017512
0	0	5	1	0.207436
0	0	5	2	0.238482
0	0	5	3	0.593315
0	0	5	4	-0.259207
0	0	5	5	0.159134
0	0	5	6	1.229427
0	0	5	7	0.443618
0	0	6	0	0.176546
0	0	6	1	-0.404155
0	0	6	2	-0.069593
0	0	6	3	-0.426939
0	0	6	4	0.085491
0	0	6	5	-0.242386
0	0	6	6	0.017200
0	0	6	7	0.048239
0	0	7	0	0.278648
0	0	7	1	1.122728
0	0	7	2	3.904845
0	0	7	3	2.530188
0	0	7	4	1.668338
0	0	7	5	1.379786
0	0	7	6	-0.083974
0	0	7	7	1.317215
0	1	0	0	0.225867
0	1	0	1	1.866037
0	1	0	2	1.822393
0	1	0	3	1.960327
0	1	0	4	1.273227
0	1	0	5	0.867225
0	1	0	6	-0.059758
0	1	0	7	-0.023186
0	1	1	0	4.449308
0	1	1	1	5.846001
0	1	1	2	3.426082
0	1	1	3	1.784797
0	1	1	4	5.293031
0	1	1	5	3.948684
0	1	1	6	1.090013
0	1	1	7	4.797539
0	1	2	0	0.427720
0	1	2	1	0.252091
0	1	2	2	0.379820
0	1	2	3	0.445390
0	1	2	4	0.726761
0	1	2	5	0.185397
0	1	2	6	0.684820
0	1	2	7	0.815363
0	1	3	0	0.540265
0	1	3	1	0.043041
0	1	3	2	1.324897
0	1	3	3	0.507438
0	1	3	4	0.644699
0	1	3	5	0.013160
0	1	3	6	0.963424
0	1	3	7	1.287923
0	1	4	0	0.086905
0	1	4	1	1.148820
0	1	4	2	-0.021816
0	1	4	3	0.330081
0	1	4	4	1.918153
0	1	4	5	0.054426
0	1	4	6	0.542436
0	1	4	7	0.443047
0	1	5	0	1.213439
0	1	5	1	0.749069
0	1	5	2	0.470679
0	1	5	3	0.617178
0	1	5	4	0.913779
0	1	5	5	0.058553
0	1	5	6	0.503419
0	1	5	7	1.282292
0	1	6	0	0.425613
0	1	6	1	1.646980
0	1	6	2	0.221998
0	1	6	3	0.378287
0	1	6	4	0.483226
0	1	6	5	0.007606
0	1	6	6	0.001451
0	1	6	7	0.250380
0	1	7	0	0.232080
0	1	7	1	0.788645
0	1	7	2	1.105289
0	1	7	3	-0.026594
0	1	7	4	0.696988
0	1	7	5	0.155028
0	1	7	6	0.048791
0	1	7	7	0.145338
0	2	0	0	0.030498
0	2	0	1	0.200078
0	2	0	2	-0.064198
0	2	0	3	-0.453493
0	2	0	4	0.551132
0	2	0	5	-0.166308
0	2	0	6	-0.196859
0	2	0	7	0.129999
0	2	1	0	0.985483
0	2	1	1	2.357045
0	2	1	2	2.764442
0	2	1	3	2.954749
0	2	1	4	4.908987
0	2	1	5	3.360922
0	2	1	6	1.633266
0	2	1	7	2.948093
0	2	2	0	1.944580
0	2	2	1	2.453763
0	2	2	2	1.904252
0	2	2	3	2.497069
0	2	2	4	3.167872
0	2	2	5	2.179035
0	2	2	6	2.908651
0	2	2	7	4.138151
0	2	3	0	0.252819
0	2	3	1	2.474488
0	2	3	2	0.532023
0	2	3	3	0.504218
0	2	3	4	0.474160
0	2	3	5	0.027479
0	2	3	6	0.513354
0	2	3	7	1.569279
0	2	4	0	0.019538
0	2	4	1	0.612074
0	2	4	2	0.891554
0	2	4	3	0.547829
0	2	4	4	0.427910
0	2	4	5	0.837188
0	2	4	6	0.377433
0	2	4	7	0.290782
0	2	5	0	0.979564
0	2	5	1	1.394270
0	2	5	2	0.196729
0	2	5	3	0.095564
0	2	5	4	0.658330
0	2	5	5	0.431173
0	2	5	6	0.495097
0	2	5	7	-0.193865
0	2	6	0	0.103531
0	2	6	1	0.417689
0	2	6	2	0.544582
0	2	6	3	0.884319
0	2	6	4	0.165972
0	2	6	5	-0.194331
0	2	6	6	0.008008
0	2	6	7	0.593735
0	2	7	0	0.432850
0	2	7	1	0.659586
0	2	7	2	0.887053
0	2	7	3	1.017823
0	2	7	4	0.777167
0	2	7	5	-0.037616
0	2	7	6	-0.003397
0	2	7	7	-0.000009
0	3	0	0	0.086019
0	3	0	1	0.379608
0	3	0	2	0.387065
0	3	0	3	0.440112
0	3	0	4	0.070596
0	3	0	5	-0.096852
0	3	0	6	-0.037370
0	3	0	7	0.910324
0	3	1	0	0.074369
0	3	1	1	0.236444
0	3	1	2	0.019372
0	3	1	3	0.301779
0	3	1	4	-0.187367
0	3	1	5	0.118596
0	3	1	6	0.061601
0	3	1	7	-0.243667
0	3	2	0	1.153479
0	3	2	1	3.763411
0	3	2	2	2.457244
0	3	2	3	1.694944
0	3	2	4	2.087644
0	3	2	5	0.865819
0	3	2	6	2.347732
0	3	2	7	3.172967
0	3	3	0	1.550617
0	3	3	1	2.760488
0	3	3	2	0.745382
0	3	3	3	0.251108
0	3	3	4	0.277791
0	3	3	5	0.567102
0	3	3	6	2.562284
0	3	3	7	2.675402
0	3	4	0	0.554966
0	3	4	1	0.610511
0	3	4	2	0.139773
0	3	4	3	0.000000
0	3	4	4	-0.009685
0	3	4	5	0.013919
0	3	4	6	0.432767
0	3	4	7	0.328735
0	3	5	0	0.363866
0	3	5	1	0.369337
0	3	5	2	0.273927
0	3	5	3	0.008294
0	3	5	4	0.196365
0	3	5	5	0.427515
0	3	5	6	0.037350
0	3	5	7	0.199139
0	3	6	0	0.078263
0	3	6	1	0.500501
0	3	6	2	0.639570
0	3	6	3	0.071627
0	3	6	4	0.367043
0	3	6	5	0.519060
0	3	6	6	0.002696
0	3	6	7	0.028317
0	3	7	0	0.087428
0	3	7	1	1.096818
0	3	7	2	0.996033
0	3	7	3	0.813169
0	3	7	4	0.225835
0	3	7	5	0.087921
0	3	7	6	-0.139866
0	3	7	7	0.296812
0	4	0	0	0.012110
0	4	0	1	-0.018536
0	4	0	2	-0.142565
0	4	0	3	0.019156
0	4	0	4	0.000000
0	4	0	5	0.000000
0	4	0	6	-0.083050
0	4	0	7	0.114122
0	4	1	0	-0.176623
0	4	1	1	0.367941
0	4	1	2	0.308819
0	4	1	3	0.243607
0	4	1	4	-0.000450
0	4	1	5	0.000597
0	4	1	6	0.032707
0	4	1	7	0.032157
0	4	2	0	-0.104009
0	4	2	1	-0.091511
0	4	2	2	-0.137271
0	4	2	3	0.000790
0	4	2	4	-0.003206
0	4	2	5	-0.008870
0	4	2	6	0.258251
0	4	2	7	-0.142138
0	4	3	0	0.782333
0	4	3	1	0.851958
0	4	3	2	0.812269
0	4	3	3	0.002766
0	4	3	4	0.000787
0	4	3	5	-0.043358
0	4	3	6	0.727154
0	4	3	7	1.083924
0	4	4	0	-0.001326
0	4	4	1	0.373878
0	4	4	2	0.058456
0	4	4	3	0.000121
0	4	4	4	0.000043
0	4	4	5	-0.002635
0	4	4	6	0.036197
0	4	4	7	-0.132097
0	4	5	0	0.168124
0	4	5	1	0.049391
0	4	5	2	0.028665
0	4	5	3	-0.090385
0	4	5	4	-0.022821
0	4	5	5	0.000000
0	4	5	6	0.003167
0	4	5	7	-0.035517
0	4	6	0	0.073639
0	4	6	1	-0.022999
0	4	6	2	0.077730
0	4	6	3	0.233900
0	4	6	4	0.091409
0	4	6	5	0.000000
0	4	6	6	0.000000
0	4	6	7	-0.004068
0	4	7	0	0.018709
0	4	7	1	0.031553
0	4	7	2	0.082731
0	4	7	3	0.058370
0	4	7	4	0.003317
0	4	7	5	0.000000
0	4	7	6	0.016175
0	4	7	7	0.136393
0	5	0	0	0.000000
0	5	0	1	0.000000
0	5	0	2	0.000000
0	5	0	3	0.000000
0	5	0	4	-0.015077
0	5	0	5	-0.007179
0	5	0	6	0.000000
0	5	0	7	0.000000
0	5	1	0	0.000000
0	5	1	1	-0.010773
0	5	1	2	0.007730
0	5	1	3	0.003160
0	5	1	4	0.015974
0	5	1	5	0.030316
0	5	1	6	0.000152
0	5	1	7	0.000000
0	5	2	0	0.000000
0	5	2	1	0.038963
0	5	2	2	-0.255723
0	5	2	3	-0.250452
0	5	2	4	0.401218
0	5	2	5	-0.047981
0	5	2	6	-0.007004
0	5	2	7	0.000000
0	5	3	0	-0.023264
0	5	3	1	-0.018151
0	5	3	2	0.007222
0	5	3	3	-0.107683
0	5	3	4	0.023070
0	5	3	5	0.021931
0	5	3	6	0.013465
0	5	3	7	-0.126888
0	5	4	0	0.145912
0	5	4	1	0.000000
0	5	4	2	-0.002532
0	5	4	3	-0.129134
0	5	4	4	-0.082021
0	5	4	5	0.000000
0	5	4	6	-0.047507
0	5	4	7	1.218499
0	5	5	0	0.012622
0	5	5	1	0.012043
0	5	5	2	-0.035995
0	5	5	3	0.813644
0	5	5	4	0.005231
0	5	5	5	0.000000
0	5	5	6	-0.007464
0	5	5	7	0.082752
0	5	6	0	0.000000
0	5	6	1	0.006987
0	5	6	2	-0.016669
0	5	6	3	0.046899
0	5	6	4	0.029172
0	5	6	5	0.000000
0	5	6	6	0.000000
0	5	6	7	0.000000
0	5	7	0	0.000000
0	5	7	1	0.000000
0	5	7	2	-0.009363
0	5	7	3	0.032335
0	5	7	4	-0.001969
0	5	7	5	0.000000
0	5	7	6	0.000000
0	5	7	7	0.000000
0	6	0	0	0.000000
0	6	0	1	-0.026208
0	6	0	2	-0.021946
0	6	0	3	0.321622
0	6	0	4	0.232283
0	6	0	5	0.094871
0	6	0	6	0.005766
0	6	0	7	0.000000
0	6	1	0	0.000000
0	6	1	1	0.024494
0	6	1	2	-0.163020
0	6	1	3	-0.112133
0	6	1	4	-0.315219
0	6	1	5	0.234735
0	6	1	6	0.002116
0	6	1	7	0.000000
0	6	2	0	-0.025616
0	6	2	1	0.569907
0	6	2	2	0.516614
0	6	2	3	0.466512
0	6	2	4	0.802044
0	6	2	5	0.228163
0	6	2	6	-0.148746
0	6	2	7	0.106247
0	6	3	0	0.488950
0	6	3	1	0.306183
0	6	3	2	0.035710
0	6	3	3	0.803315
0	6	3	4	0.235793
0	6	3	5	0.122848
0	6	3	6	-0.287945
0	6	3	7	0.880794
0	6	4	0	0.498600
0	6	4	1	0.151613
0	6	4	2	-0.016338
0	6	4	3	-0.036941
0	6	4	4	0.142166
0	6	4	5	-0.187210
0	6	4	6	-0.030478
0	6	4	7	0.560125
0	6	5	0	-0.128200
0	6	5	1	0.058616
0	6	5	2	0.027595
0	6	5	3	0.040545
0	6	5	4	0.135380
0	6	5	5	-0.004283
0	6	5	6	0.000000
0	6	5	7	0.009588
0	6	6	0	0.000000
0	6	6	1	-0.145150
0	6	6	2	0.817486
0	6	6	3	2.167760
0	6	6	4	0.727312
0	6	6	5	0.001682
0	6	6	6	0.000000
0	6	6	7	0.000000
0	6	7	0	0.000000
0	6	7	1	-0.097855
0	6	7	2	-0.032097
0	6	7	3	0.391859
0	6	7	4	-0.169846
0	6	7	5	-0.027532
0	6	7	6	-0.003744
0	6	7	7	0.000000
0	7	0	0	-0.116579
0	7	0	1	-0.059663
0	7	0	2	0.271580
0	7	0	3	0.106638
0	7	0	4	0.048378
0	7	0	5	0.150978
0	7	0	6	0.007278
0	7	0	7	-0.115221
0	7	1	0	0.030101
0	7	1	1	-0.242627
0	7	1	2	-0.195556
0	7	1	3	0.050480
0	7	1	4	0.738623
0	7	1	5	0.378287
0	7	1	6	0.062001
0	7	1	7	0.211160
0	7	2	0	0.268484
0	7	2	1	-0.234471
0	7	2	2	0.787723
0	7	2	3	0.911969
0	7	2	4	0.380835
0	7	2	5	0.025181
0	7	2	6	0.099664
0	7	2	7	0.591240
0	7	3	0	0.103728
0	7	3	1	-0.057673
0	7	3	2	0.029727
0	7	3	3	0.722097
0	7	3	4	0.166116
0	7	3	5	0.912820
0	7	3	6	0.297726
0	7	3	7	0.634601
0	7	4	0	0.631940
0	7	4	1	-0.212150
0	7	4	2	0.128295
0	7	4	3	-0.018574
0	7	4	4	-0.138240
0	7	4	5	1.079532
0	7	4	6	0.068515
0	7	4	7	0.489709
0	7	5	0	0.054626
0	7	5	1	-0.107023
0	7	5	2	0.267024
0	7	5	3	-0.230942
0	7	5	4	-0.013387
0	7	5	5	-0.010362
0	7	5	6	-0.224243
0	7	5	7	-0.065507
0	7	6	0	-0.056633
0	7	6	1	-0.031913
0	7	6	2	0.040581
0	7	6	3	1.151322
0	7	6	4	0.481372
0	7	6	5	-0.075656
0	7	6	6	-0.013704
0	7	6	7	0.011291
0	7	7	0	-0.035955
0	7	7	1	0.006403
0	7	7	2	4.198746
0	7	7	3	5.271003
0	7	7	4	2.146586
0	7	7	5	1.600507
0	7	7	6	0.079567
0	7	7	7	-0.536777
1	0	0	0	0.045643
1	0	0	1	0.187568
1	0	0	2	0.000000
1	0	0	3	-0.009263
1	0	0	4	0.230576
1	0	0	5	0.435558
1	0	0	6	1.267574
1	0	0	7	0.638821
1	0	1	0	0.040480
1	0	1	1	0.000874
1	0	1	2	0.000000
1	0	1	3	-0.001402
1	0	1	4	0.018795
1	0	1	5	0.022973
1	0	1	6	-0.109393
1	0	1	7	0.053124
1	0	2	0	0.000000
1	0	2	1	0.000000
1	0	2	2	0.000000
1	0	2	3	0.000000
1	0	2	4	0.000000
1	0	2	5	0.001548
1	0	2	6	-0.008755
1	0	2	7	-0.000701
1	0	3	0	0.000000
1	0	3	1	0.000000
1	0	3	2	0.000000
1	0	3	3	0.000000
1	0	3	4	0.000000
1	0	3	5	0.000000
1	0	3	6	0.000000
1	0	3	7	0.000000
1	0	4	0	-0.002481
1	0	4	1	0.000000
1	0	4	2	0.000000
1	0	4	3	0.000000
1	0	4	4	0.000611
1	0	4	5	-0.032128
1	0	4	6	-0.001658
1	0	4	7	-0.007876
1	0	5	0	0.015653
1	0	5	1	0.000000
1	0	5	2	0.000000
1	0	5	3	-0.002615
1	0	5	4	0.011631
1	0	5	5	0.354508
1	0	5	6	0.119273
1	0	5	7	0.049696
1	0	6	0	-0.363563
1	0	6	1	-0.354157
1	0	6	2	-0.005850
1	0	6	3	-0.002093
1	0	6	4	-0.039021
1	0	6	5	0.154240
1	0	6	6	-0.364996
1	0	6	7	-0.152410
1	0	7	0	1.347703
1	0	7	1	2.680210
1	0	7	2	0.027006
1	0	7	3	-0.037144
1	0	7	4	0.404045
1	0	7	5	0.721492
1	0	7	6	5.037714
1	0	7	7	3.310251
1	1	0	0	-0.003654
1	1	0	1	0.074282
1	1	0	2	0.000000
1	1	0	3	-0.008160
1	1	0	4	0.653793
1	1	0	5	0.685492
1	1	0	6	1.466368
1	1	0	7	0.476793
1	1	1	0	0.086582
1	1	1	1	0.000833
1	1	1	2	0.000000
1	1	1	3	0.007876
1	1	1	4	-0.084508
1	1	1	5	-0.243969
1	1	1	6	3.468715
1	1	1	7	0.602687
1	1	2	0	0.007393
1	1	2	1	0.000000
1	1	2	2	0.000000
1	1	2	3	0.001261
1	1	2	4	-0.014110
1	1	2	5	-0.035786
1	1	2	6	0.146038
1	1	2	7	0.073257
1	1	3	0	0.000000
1	1	3	1	0.000000
1	1	3	2	0.000000
1	1	3	3	0.000000
1	1	3	4	0.000000
1	1	3	5	0.000000
1	1	3	6	0.000000
1	1	3	7	0.000000
1	1	4	0	0.000000
1	1	4	1	0.000000
1	1	4	2	0.000000
1	1	4	3	0.000000
1	1	4	4	0.000000
1	1	4	5	0.000000
1	1	4	6	0.000000
1	1	4	7	0.000000
1	1	5	0	0.000000
1	1	5	1	0.000000
1	1	5	2	0.000000
1	1	5	3	0.000000
1	1	5	4	0.000000
1	1	5	5	-0.013124
1	1	5	6	-0.007121
1	1	5	7	0.000000
1	1	6	0	0.000000
1	1	6	1	0.000000
1	1	6	2	0.000000
1	1	6	3	0.000000
1	1	6	4	-0.015420
1	1	6	5	0.187546
1	1	6	6	0.051527
1	1	6	7	-0.158637
1	1	7	0	0.000000
1	1	7	1	0.000000
1	1	7	2	0.000000
1	1	7	3	0.000000
1	1	7	4	0.035310
1	1	7	5	0.217293
1	1	7	6	0.362398
1	1	7	7	0.452375
1	2	0	0	0.000335
1	2	0	1	-0.001215
1	2	0	2	0.000000
1	2	0	3	0.000000
1	2	0	4	-0.002814
1	2	0	5	0.194847
1	2	0	6	-0.018601
1	2	0	7	-0.044053
1	2	1	0	0.038678
1	2	1	1	-0.000290
1	2	1	2	0.018062
1	2	1	3	-0.110556
1	2	1	4	0.737559
1	2	1	5	0.023833
1	2	1	6	0.830518
1	2	1	7	0.311683
1	2	2	0	0.003062
1	2	2	1	0.000000
1	2	2	2	-0.031253
1	2	2	3	0.097340
1	2	2	4	0.293964
1	2	2	5	0.016358
1	2	2	6	-0.014591
1	2	2	7	0.020341
1	2	3	0	-0.005397
1	2	3	1	0.000012
1	2	3	2	0.011070
1	2	3	3	-0.045078
1	2	3	4	-0.012443
1	2	3	5	-0.065491
1	2	3	6	-0.017665
1	2	3	7	0.002182
1	2	4	0	-0.000215
1	2	4	1	0.000004
1	2	4	2	0.000207
1	2	4	3	-0.000511
1	2	4	4	0.087209
1	2	4	5	-0.005089
1	2	4	6	-0.006110
1	2	4	7	0.001564
1	2	5	0	-0.009010
1	2	5	1	0.000000
1	2	5	2	0.000000
1	2	5	3	-0.012071
1	2	5	4	-0.034846
1	2	5	5	0.160059
1	2	5	6	-0.108659
1	2	5	7	-0.194171
1	2	6	0	0.001551
1	2	6	1	0.000000
1	2	6	2	0.000000
1	2	6	3	-0.002857
1	2	6	4	-0.000085
1	2	6	5	-0.235119
1	2	6	6	1.028911
1	2	6	7	-0.006411
1	2	7	0	0.004984
1	2	7	1	0.000000
1	2	7	2	0.000000
1	2	7	3	0.000000
1	2	7	4	0.000044
1	2	7	5	0.197229
1	2	7	6	0.052944
1	2	7	7	0.287029
1	3	0	0	0.078059
1	3	0	1	0.104264
1	3	0	2	0.023904
1	3	0	3	-0.009290
1	3	0	4	0.214540
1	3	0	5	0.389753
1	3	0	6	-0.018480
1	3	0	7	-0.089169
1	3	1	0	0.173567
1	3	1	1	0.001581
1	3	1	2	0.013366
1	3	1	3	-0.085314
1	3	1	4	0.158919
1	3	1	5	0.229600
1	3	1	6	0.490449
1	3	1	7	0.041546
1	3	2	0	-0.045383
1	3	2	1	-0.025913
1	3	2	2	-0.073051
1	3	2	3	-0.049207
1	3	2	4	-0.051856
1	3	2	5	-0.259868
1	3	2	6	-0.020234
1	3	2	7	-0.218698
1	3	3	0	0.203112
1	3	3	1	0.383539
1	3	3	2	0.995546
1	3	3	3	2.462158
1	3	3	4	1.681078
1	3	3	5	3.169020
1	3	3	6	1.225479
