type	x	y	z	density
t = 0
1	3	5	2	0.000000
1	3	5	3	0.000000
1	3	5	4	0.320000
1	3	5	5	0.480000
1	3	5	6	1.280000
1	3	5	7	0.000000
1	3	6	0	0.320000
1	3	6	1	0.320000
1	3	6	2	0.160000
1	3	6	3	0.000000
1	3	6	4	0.000000
1	3	6	5	0.640000
1	3	6	6	0.480000
1	3	6	7	0.000000
1	3	7	0	0.800000
1	3	7	1	1.600000
1	3	7	2	1.280000
1	3	7	3	0.000000
1	3	7	4	0.160000
1	3	7	5	0.960000
1	3	7	6	0.160000
1	3	7	7	0.640000
1	4	0	0	1.600000
1	4	0	1	0.960000
1	4	0	2	0.000000
1	4	0	3	0.000000
1	4	0	4	0.160000
1	4	0	5	0.480000
1	4	0	6	0.960000
1	4	0	7	0.320000
1	4	1	0	1.440000
1	4	1	1	0.480000
1	4	1	2	0.640000
1	4	1	3	0.320000
1	4	1	4	0.000000
1	4	1	5	0.640000
1	4	1	6	0.000000
1	4	1	7	1.120000
1	4	2	0	0.480000
1	4	2	1	0.960000
1	4	2	2	1.440000
1	4	2	3	0.160000
1	4	2	4	0.640000
1	4	2	5	2.080000
1	4	2	6	0.000000
1	4	2	7	1.600000
1	4	3	0	1.600000
1	4	3	1	2.400000
1	4	3	2	1.120000
1	4	3	3	4.000000
1	4	3	4	1.920000
1	4	3	5	3.840000
1	4	3	6	4.640000
1	4	3	7	0.480000
1	4	4	0	0.320000
1	4	4	1	0.640000
1	4	4	2	0.000000
1	4	4	3	1.600000
1	4	4	4	0.640000
1	4	4	5	1.440000
1	4	4	6	1.760000
1	4	4	7	0.000000
1	4	5	0	0.320000
1	4	5	1	0.320000
1	4	5	2	0.160000
1	4	5	3	0.000000
1	4	5	4	0.000000
1	4	5	5	0.000000
1	4	5	6	0.320000
1	4	5	7	0.640000
1	4	6	0	0.160000
1	4	6	1	0.000000
1	4	6	2	0.320000
1	4	6	3	0.000000
1	4	6	4	0.000000
1	4	6	5	0.480000
1	4	6	6	1.280000
1	4	6	7	0.000000
1	4	7	0	2.240000
1	4	7	1	3.040000
1	4	7	2	0.640000
1	4	7	3	0.000000
1	4	7	4	1.280000
1	4	7	5	0.160000
1	4	7	6	1.280000
1	4	7	7	0.480000
1	5	0	0	0.000000
1	5	0	1	1.920000
1	5	0	2	0.800000
1	5	0	3	0.320000
1	5	0	4	0.960000
1	5	0	5	1.760000
1	5	0	6	3.040000
1	5	0	7	1.280000
1	5	1	0	0.640000
1	5	1	1	1.120000
1	5	1	2	0.960000
1	5	1	3	1.280000
1	5	1	4	0.000000
1	5	1	5	0.000000
1	5	1	6	0.960000
1	5	1	7	1.760000
1	5	2	0	1.120000
1	5	2	1	1.120000
1	5	2	2	0.640000
1	5	2	3	2.080000
1	5	2	4	0.000000
1	5	2	5	0.640000
1	5	2	6	0.640000
1	5	2	7	0.640000
1	5	3	0	0.160000
1	5	3	1	1.120000
1	5	3	2	0.800000
1	5	3	3	0.320000
1	5	3	4	0.000000
1	5	3	5	1.440000
1	5	3	6	0.640000
1	5	3	7	0.000000
1	5	4	0	3.040000
1	5	4	1	4.160000
1	5	4	2	2.080000
1	5	4	3	2.240000
1	5	4	4	6.400000
1	5	4	5	4.480000
1	5	4	6	4.160000
1	5	4	7	3.520000
1	5	5	0	2.720000
1	5	5	1	1.120000
1	5	5	2	1.600000
1	5	5	3	0.800000
1	5	5	4	2.240000
1	5	5	5	0.640000
1	5	5	6	1.440000
1	5	5	7	2.400000
1	5	6	0	0.000000
1	5	6	1	0.000000
1	5	6	2	0.000000
1	5	6	3	0.000000
1	5	6	4	0.000000
1	5	6	5	0.160000
1	5	6	6	0.960000
1	5	6	7	0.160000
1	5	7	0	0.320000
1	5	7	1	0.320000
1	5	7	2	0.320000
1	5	7	3	0.480000
1	5	7	4	0.480000
1	5	7	5	1.440000
1	5	7	6	2.560000
1	5	7	7	0.960000
1	6	0	0	0.320000
1	6	0	1	0.480000
1	6	0	2	0.640000
1	6	0	3	0.800000
1	6	0	4	0.800000
1	6	0	5	0.960000
1	6	0	6	0.320000
1	6	0	7	2.400000
1	6	1	0	0.800000
1	6	1	1	1.600000
1	6	1	2	0.640000
1	6	1	3	0.000000
1	6	1	4	0.480000
1	6	1	5	0.160000
1	6	1	6	0.320000
1	6	1	7	2.080000
1	6	2	0	1.600000
1	6	2	1	0.960000
1	6	2	2	0.480000
1	6	2	3	0.960000
1	6	2	4	0.000000
1	6	2	5	0.000000
1	6	2	6	2.080000
1	6	2	7	1.600000
1	6	3	0	0.160000
1	6	3	1	0.000000
1	6	3	2	0.000000
1	6	3	3	0.000000
1	6	3	4	0.160000
1	6	3	5	0.480000
1	6	3	6	0.800000
1	6	3	7	0.000000
1	6	4	0	0.320000
1	6	4	1	0.800000
1	6	4	2	0.320000
1	6	4	3	1.440000
1	6	4	4	1.600000
1	6	4	5	2.560000
1	6	4	6	0.480000
1	6	4	7	0.480000
1	6	5	0	3.200000
1	6	5	1	2.080000
1	6	5	2	2.240000
1	6	5	3	4.640000
1	6	5	4	2.720000
1	6	5	5	1.600000
1	6	5	6	2.240000
1	6	5	7	2.880000
1	6	6	0	0.960000
1	6	6	1	0.960000
1	6	6	2	2.080000
1	6	6	3	1.120000
1	6	6	4	0.640000
1	6	6	5	0.960000
1	6	6	6	0.640000
1	6	6	7	0.640000
1	6	7	0	0.160000
1	6	7	1	0.160000
1	6	7	2	1.600000
1	6	7	3	0.160000
1	6	7	4	1.280000
1	6	7	5	2.240000
1	6	7	6	0.320000
1	6	7	7	1.920000
1	7	0	0	0.480000
1	7	0	1	0.800000
1	7	0	2	0.800000
1	7	0	3	0.320000
1	7	0	4	0.320000
1	7	0	5	0.480000
1	7	0	6	0.320000
1	7	0	7	0.960000
1	7	1	0	0.480000
1	7	1	1	2.720000
1	7	1	2	0.480000
1	7	1	3	0.640000
1	7	1	4	0.480000
1	7	1	5	0.480000
1	7	1	6	1.440000
1	7	1	7	2.720000
1	7	2	0	2.080000
1	7	2	1	1.440000
1	7	2	2	0.640000
1	7	2	3	0.000000
1	7	2	4	0.160000
1	7	2	5	1.440000
1	7	2	6	1.760000
1	7	2	7	0.640000
1	7	3	0	1.280000
1	7	3	1	0.000000
1	7	3	2	0.000000
1	7	3	3	0.640000
1	7	3	4	0.000000
1	7	3	5	0.160000
1	7	3	6	0.320000
1	7	3	7	0.160000
1	7	4	0	0.000000
1	7	4	1	0.000000
1	7	4	2	0.000000
1	7	4	3	0.480000
1	7	4	4	0.640000
1	7	4	5	0.320000
1	7	4	6	0.160000
1	7	4	7	0.000000
1	7	5	0	0.480000
1	7	5	1	0.160000
1	7	5	2	0.480000
1	7	5	3	0.160000
1	7	5	4	0.320000
1	7	5	5	0.800000
1	7	5	6	0.640000
1	7	5	7	0.800000
1	7	6	0	2.560000
1	7	6	1	1.600000
1	7	6	2	5.120000
1	7	6	3	5.120000
1	7	6	4	3.040000
1	7	6	5	3.040000
1	7	6	6	1.920000
1	7	6	7	3.360000
1	7	7	0	2.400000
1	7	7	1	2.560000
1	7	7	2	2.560000
1	7	7	3	1.280000
1	7	7	4	2.240000
1	7	7	5	1.920000
1	7	7	6	1.120000
1	7	7	7	1.440000
t = 1000
0	0	0	0	0.320000
0	0	0	1	0.160000
0	0	0	2	0.320000
0	0	0	3	0.160000
0	0	0	4	0.000000
0	0	0	5	0.800000
0	0	0	6	0.000000
0	0	0	7	0.480000
0	0	1	0	2.240000
0	0	1	1	3.200000
0	0	1	2	3.040000
0	0	1	3	3.200000
0	0	1	4	2.240000
0	0	1	5	1.120000
0	0	1	6	0.480000
0	0	1	7	2.080000
0	0	2	0	0.000000
0	0	2	1	0.320000
0	0	2	2	2.400000
0	0	2	3	1.280000
0	0	2	4	0.640000
0	0	2	5	0.000000
0	0	2	6	0.800000
0	0	2	7	0.640000
0	0	3	0	0.320000
0	0	3	1	0.800000
0	0	3	2	0.320000
0	0	3	3	2.720000
0	0	3	4	0.320000
0	0	3	5	0.960000
0	0	3	6	0.960000
0	0	3	7	0.160000
0	0	4	0	1.440000
0	0	4	1	0.480000
0	0	4	2	1.280000
0	0	4	3	0.640000
0	0	4	4	1.760000
0	0	4	5	1.440000
0	0	4	6	1.280000
0	0	4	7	1.920000
0	0	5	0	0.160000
0	0	5	1	1.280000
0	0	5	2	0.800000
0	0	5	3	1.120000
0	0	5	4	0.160000
0	0	5	5	0.640000
0	0	5	6	1.760000
